order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts
2339,C140,P020,North,2026-03-21,3,1632,324.19,Technology,Accessory,2026-04-03 21:03:29.990956
2340,C141,P021,North,2026-03-22,1,152,30.58,Office Supplies,Pen,2026-04-03 21:03:29.990956
2341,C142,P022,West,2026-03-23,2,866,188.37,Technology,Phone,2026-04-03 21:03:29.990956
2342,C143,P023,East,2026-03-24,5,346,44.37,Technology,Phone,2026-04-03 21:03:29.990956
2343,C144,P024,North,2026-03-25,5,1332,156.44,Office Supplies,Pen,2026-04-03 21:03:29.990956
2344,C145,P025,East,2026-03-26,3,1642,353.46,Furniture,Chair,2026-04-03 21:03:29.990956
2345,C146,P026,North,2026-03-27,1,1362,241.05,Office Supplies,Paper,2026-04-03 21:03:29.990956
2346,C147,P027,West,2026-03-28,5,554,57.42,Furniture,Table,2026-04-03 21:03:29.990956
2347,C148,P028,North,2026-03-29,5,1246,229.26,Office Supplies,Pen,2026-04-03 21:03:29.990956
2348,C149,P029,East,2026-03-30,3,847,82.22,Furniture,Table,2026-04-03 21:03:29.990956
2349,C150,P030,South,2026-03-31,1,984,195.93,Furniture,Table,2026-04-03 21:03:29.990956
2350,C151,P031,East,2026-01-01,4,1019,176.6,Furniture,Table,2026-04-03 21:03:29.990956
2351,C152,P032,East,2026-01-02,3,1993,321.3,Furniture,Table,2026-04-03 21:03:29.990956
2352,C153,P033,West,2026-01-03,1,1737,320.11,Office Supplies,Paper,2026-04-03 21:03:29.990956
2353,C154,P034,North,2026-01-04,3,638,91.99,Office Supplies,Pen,2026-04-03 21:03:29.990956
2354,C155,P035,East,2026-01-05,5,632,102.02,Office Supplies,Pen,2026-04-03 21:03:29.990956
2355,C156,P036,North,2026-01-06,2,1901,341.16,Office Supplies,Paper,2026-04-03 21:03:29.990956
2356,C157,P037,East,2026-01-07,2,1987,427.18,Technology,Phone,2026-04-03 21:03:29.990956
2357,C158,P038,North,2026-01-08,4,742,73.2,Furniture,Table,2026-04-03 21:03:29.990956
2358,C159,P039,West,2026-01-09,2,524,58.04,Office Supplies,Paper,2026-04-03 21:03:29.990956
2359,C160,P040,South,2026-01-10,3,863,79.19,Technology,Phone,2026-04-03 21:03:29.990956
2360,C161,P041,East,2026-01-11,1,1644,259.89,Office Supplies,Pen,2026-04-03 21:03:29.990956
2361,C162,P042,South,2026-01-12,2,1014,91.45,Office Supplies,Paper,2026-04-03 21:03:29.990956
2362,C163,P043,South,2026-01-13,5,1862,290.07,Furniture,Chair,2026-04-03 21:03:29.990956
2363,C164,P044,East,2026-01-14,4,1536,144.35,Technology,Accessory,2026-04-03 21:03:29.990956
2364,C165,P045,South,2026-01-15,3,233,32.65,Technology,Accessory,2026-04-03 21:03:29.990956
2365,C166,P046,West,2026-01-16,4,376,33.6,Office Supplies,Paper,2026-04-03 21:03:29.990956
2366,C167,P047,West,2026-01-17,5,1310,134.72,Office Supplies,Pen,2026-04-03 21:03:29.990956
2367,C168,P048,East,2026-01-18,4,1065,151.15,Technology,Accessory,2026-04-03 21:03:29.990956
2368,C169,P049,South,2026-01-19,1,712,92.05,Technology,Accessory,2026-04-03 21:03:29.990956
2369,C170,P050,South,2026-01-20,5,1384,282.2,Technology,Phone,2026-04-03 21:03:29.990956
2370,C171,P051,West,2026-01-21,2,1104,110.41,Office Supplies,Storage,2026-04-03 21:03:29.990956
2371,C172,P052,South,2026-01-22,1,877,127.47,Technology,Laptop,2026-04-03 21:03:29.990956
2372,C173,P053,North,2026-01-23,2,1547,299.06,Technology,Laptop,2026-04-03 21:03:29.990956
2373,C174,P054,East,2026-01-24,3,1048,187.42,Office Supplies,Storage,2026-04-03 21:03:29.990956
2374,C175,P055,East,2026-01-25,2,1720,157.71,Technology,Phone,2026-04-03 21:03:29.990956
2375,C176,P056,East,2026-01-26,5,1173,171.59,Furniture,Chair,2026-04-03 21:03:29.990956
2376,C177,P057,South,2026-01-27,3,1915,365.73,Furniture,Chair,2026-04-03 21:03:29.990956
2377,C178,P058,North,2026-01-28,5,1503,123.42,Furniture,Sofa,2026-04-03 21:03:29.990956
2378,C179,P059,West,2026-01-29,2,1653,349.79,Office Supplies,Paper,2026-04-03 21:03:29.990956
2379,C180,P060,West,2026-01-30,4,1690,150.97,Technology,Accessory,2026-04-03 21:03:29.990956
2380,C181,P061,West,2026-01-31,2,753,64.14,Technology,Phone,2026-04-03 21:03:29.990956
2381,C182,P062,South,2026-02-01,2,530,71.52,Technology,Accessory,2026-04-03 21:03:29.990956
2382,C183,P063,North,2026-02-02,4,973,78.71,Furniture,Table,2026-04-03 21:03:29.990956
2383,C184,P064,West,2026-02-03,2,582,55.63,Office Supplies,Pen,2026-04-03 21:03:29.990956
2384,C185,P065,North,2026-02-04,2,1207,107.69,Furniture,Table,2026-04-03 21:03:29.990956
2385,C186,P066,East,2026-02-05,5,760,88.07,Furniture,Table,2026-04-03 21:03:29.990956
2386,C187,P067,North,2026-02-06,5,786,78.56,Technology,Phone,2026-04-03 21:03:29.990956
2387,C188,P068,South,2026-02-07,4,833,166.27,Technology,Laptop,2026-04-03 21:03:29.990956
2388,C189,P069,East,2026-02-08,2,1767,329.46,Furniture,Sofa,2026-04-03 21:03:29.990956
2389,C190,P070,North,2026-02-09,5,525,66.67,Technology,Accessory,2026-04-03 21:03:29.990956
2390,C191,P071,West,2026-02-10,5,928,178.49,Furniture,Chair,2026-04-03 21:03:29.990956
2391,C192,P072,East,2026-02-11,5,694,118.64,Technology,Laptop,2026-04-03 21:03:29.990956
2392,C193,P073,East,2026-02-12,1,1462,233.04,Furniture,Sofa,2026-04-03 21:03:29.990956
2393,C194,P074,South,2026-02-13,1,756,101.98,Furniture,Chair,2026-04-03 21:03:29.990956
2394,C195,P075,West,2026-02-14,3,567,100.4,Furniture,Table,2026-04-03 21:03:29.990956
2395,C196,P076,North,2026-02-15,2,1508,177.0,Office Supplies,Storage,2026-04-03 21:03:29.990956
2396,C197,P077,North,2026-02-16,1,963,154.67,Office Supplies,Paper,2026-04-03 21:03:29.990956
2397,C198,P078,East,2026-02-17,3,950,113.73,Office Supplies,Paper,2026-04-03 21:03:29.990956
2398,C199,P079,West,2026-02-18,4,696,68.77,Office Supplies,Paper,2026-04-03 21:03:29.990956
2399,C200,P080,West,2026-02-19,4,1322,169.12,Furniture,Chair,2026-04-03 21:03:29.990956
2400,C201,P081,West,2026-02-20,4,120,20.27,Technology,Phone,2026-04-03 21:03:29.990956
2401,C202,P082,South,2026-02-21,4,739,75.81,Technology,Laptop,2026-04-03 21:03:29.990956
2402,C203,P083,South,2026-02-22,1,233,28.21,Office Supplies,Paper,2026-04-03 21:03:29.990956
2403,C204,P084,South,2026-02-23,4,1862,341.51,Office Supplies,Storage,2026-04-03 21:03:29.990956
2404,C205,P085,North,2026-02-24,1,1688,343.52,Office Supplies,Pen,2026-04-03 21:03:29.990956
2405,C206,P086,North,2026-02-25,5,1768,377.68,Technology,Accessory,2026-04-03 21:03:29.990956
2406,C207,P087,South,2026-02-26,4,1362,133.58,Technology,Laptop,2026-04-03 21:03:29.990956
2407,C208,P088,North,2026-02-27,5,543,74.26,Furniture,Sofa,2026-04-03 21:03:29.990956
2408,C209,P089,West,2026-02-28,5,1604,207.31,Furniture,Sofa,2026-04-03 21:03:29.990956
2409,C210,P090,East,2026-03-01,3,576,111.21,Office Supplies,Pen,2026-04-03 21:03:29.990956
2410,C211,P091,North,2026-03-02,3,627,67.01,Furniture,Chair,2026-04-03 21:03:29.990956
2411,C212,P092,West,2026-03-03,4,788,169.91,Technology,Phone,2026-04-03 21:03:29.990956
2412,C213,P093,East,2026-03-04,3,1508,140.12,Technology,Phone,2026-04-03 21:03:29.990956
2413,C214,P094,South,2026-03-05,4,1960,273.06,Technology,Accessory,2026-04-03 21:03:29.990956
2414,C215,P095,South,2026-03-06,4,126,19.08,Technology,Laptop,2026-04-03 21:03:29.990956
2415,C216,P096,East,2026-03-07,2,1257,153.88,Furniture,Sofa,2026-04-03 21:03:29.990956
2416,C217,P097,East,2026-03-08,5,229,26.07,Technology,Laptop,2026-04-03 21:03:29.990956
2417,C218,P098,South,2026-03-09,4,130,19.62,Furniture,Table,2026-04-03 21:03:29.990956
2418,C219,P099,North,2026-03-10,5,1823,269.38,Technology,Laptop,2026-04-03 21:03:29.990956
2419,C220,P100,East,2026-03-11,5,596,114.64,Office Supplies,Paper,2026-04-03 21:03:29.990956
2420,C221,P101,East,2026-03-12,2,1303,276.09,Technology,Phone,2026-04-03 21:03:29.990956
2421,C222,P102,South,2026-03-13,4,1470,296.93,Office Supplies,Pen,2026-04-03 21:03:29.990956
2422,C223,P103,East,2026-03-14,4,517,41.41,Technology,Accessory,2026-04-03 21:03:29.990956
2423,C224,P104,North,2026-03-15,3,568,111.65,Technology,Phone,2026-04-03 21:03:29.990956
2424,C225,P105,North,2026-03-16,5,1086,178.81,Office Supplies,Paper,2026-04-03 21:03:29.990956
2425,C226,P106,South,2026-03-17,3,1757,199.43,Technology,Accessory,2026-04-03 21:03:29.990956
2426,C227,P107,East,2026-03-18,3,1265,108.34,Furniture,Table,2026-04-03 21:03:29.990956
2427,C228,P108,South,2026-03-19,2,1453,186.42,Furniture,Chair,2026-04-03 21:03:29.990956
2428,C229,P109,East,2026-03-20,3,1908,180.47,Furniture,Chair,2026-04-03 21:03:29.990956
2429,C230,P110,East,2026-03-21,3,1456,320.24,Furniture,Table,2026-04-03 21:03:29.990956
2430,C231,P111,North,2026-03-22,3,1475,217.42,Office Supplies,Pen,2026-04-03 21:03:29.990956
2431,C232,P112,North,2026-03-23,3,1155,135.54,Furniture,Chair,2026-04-03 21:03:29.990956
2432,C233,P113,East,2026-03-24,4,1251,153.08,Technology,Phone,2026-04-03 21:03:29.990956
2433,C234,P114,South,2026-03-25,2,1107,215.75,Technology,Accessory,2026-04-03 21:03:29.990956
2434,C235,P115,South,2026-03-26,1,1206,226.76,Office Supplies,Storage,2026-04-03 21:03:29.990956
2435,C236,P116,West,2026-03-27,5,909,98.61,Office Supplies,Storage,2026-04-03 21:03:29.990956
2436,C237,P117,North,2026-03-28,1,344,67.38,Furniture,Chair,2026-04-03 21:03:29.990956
2437,C238,P118,East,2026-03-29,1,886,118.92,Office Supplies,Paper,2026-04-03 21:03:29.990956
2438,C239,P119,East,2026-03-30,1,1568,245.53,Furniture,Chair,2026-04-03 21:03:29.990956
2439,C240,P120,South,2026-03-31,2,1885,388.5,Technology,Accessory,2026-04-03 21:03:29.990956
2440,C241,P001,South,2026-01-01,1,1979,399.76,Technology,Laptop,2026-04-03 21:03:29.990956
2441,C242,P002,East,2026-01-02,2,1847,269.61,Technology,Laptop,2026-04-03 21:03:29.990956
2442,C243,P003,West,2026-01-03,3,248,34.79,Office Supplies,Storage,2026-04-03 21:03:29.990956
2443,C244,P004,North,2026-01-04,2,1432,129.91,Technology,Laptop,2026-04-03 21:03:29.990956
2444,C245,P005,East,2026-01-05,4,1876,262.31,Furniture,Sofa,2026-04-03 21:03:29.990956
2445,C246,P006,East,2026-01-06,4,630,97.12,Furniture,Chair,2026-04-03 21:03:29.990956
2446,C247,P007,South,2026-01-07,3,1183,219.78,Technology,Accessory,2026-04-03 21:03:29.990956
2447,C248,P008,West,2026-01-08,2,603,88.59,Furniture,Table,2026-04-03 21:03:29.990956
2448,C249,P009,East,2026-01-09,2,1021,173.92,Office Supplies,Storage,2026-04-03 21:03:29.990956
2449,C250,P010,North,2026-01-10,3,1686,189.99,Technology,Phone,2026-04-03 21:03:29.990956
2450,C251,P011,North,2026-01-11,2,1552,262.52,Furniture,Chair,2026-04-03 21:03:29.990956
2451,C252,P012,South,2026-01-12,3,1086,158.12,Furniture,Table,2026-04-03 21:03:29.990956
2452,C253,P013,East,2026-01-13,3,837,91.44,Office Supplies,Paper,2026-04-03 21:03:29.990956
2453,C254,P014,East,2026-01-14,2,199,22.84,Office Supplies,Pen,2026-04-03 21:03:29.990956
2454,C255,P015,East,2026-01-15,2,256,25.11,Furniture,Sofa,2026-04-03 21:03:29.990956
2455,C256,P016,North,2026-01-16,3,616,73.85,Furniture,Chair,2026-04-03 21:03:29.990956
2456,C257,P017,South,2026-01-17,4,1684,294.24,Furniture,Chair,2026-04-03 21:03:29.990956
2457,C258,P018,West,2026-01-18,3,833,160.92,Furniture,Chair,2026-04-03 21:03:29.990956
2458,C259,P019,North,2026-01-19,5,230,33.87,Technology,Phone,2026-04-03 21:03:29.990956
2459,C260,P020,South,2026-01-20,4,919,101.49,Furniture,Table,2026-04-03 21:03:29.990956
2460,C261,P021,East,2026-01-21,4,611,53.68,Technology,Laptop,2026-04-03 21:03:29.990956
2461,C262,P022,East,2026-01-22,4,134,26.57,Technology,Laptop,2026-04-03 21:03:29.990956
2462,C263,P023,East,2026-01-23,4,697,129.3,Technology,Laptop,2026-04-03 21:03:29.990956
2463,C264,P024,West,2026-01-24,5,175,21.75,Office Supplies,Pen,2026-04-03 21:03:29.990956
2464,C265,P025,East,2026-01-25,1,205,24.72,Office Supplies,Storage,2026-04-03 21:03:29.990956
2465,C266,P026,South,2026-01-26,4,1039,96.25,Furniture,Sofa,2026-04-03 21:03:29.990956
2466,C267,P027,East,2026-01-27,4,1563,236.19,Office Supplies,Paper,2026-04-03 21:03:29.990956
2467,C268,P028,South,2026-01-28,1,948,190.04,Technology,Laptop,2026-04-03 21:03:29.990956
2468,C269,P029,East,2026-01-29,3,1123,200.9,Furniture,Sofa,2026-04-03 21:03:29.990956
2469,C270,P030,South,2026-01-30,4,1893,330.6,Office Supplies,Pen,2026-04-03 21:03:29.990956
2470,C271,P031,East,2026-01-31,2,229,45.71,Office Supplies,Paper,2026-04-03 21:03:29.990956
2471,C272,P032,South,2026-02-01,2,1765,279.3,Furniture,Chair,2026-04-03 21:03:29.990956
2472,C273,P033,East,2026-02-02,5,1800,160.58,Furniture,Chair,2026-04-03 21:03:29.990956
2473,C274,P034,North,2026-02-03,2,193,31.66,Technology,Phone,2026-04-03 21:03:29.990956
2474,C275,P035,East,2026-02-04,3,1345,201.04,Office Supplies,Paper,2026-04-03 21:03:29.990956
2475,C276,P036,South,2026-02-05,3,1660,324.71,Technology,Phone,2026-04-03 21:03:29.990956
2476,C277,P037,North,2026-02-06,4,1221,148.3,Technology,Phone,2026-04-03 21:03:29.990956
2477,C278,P038,North,2026-02-07,5,1731,264.85,Furniture,Chair,2026-04-03 21:03:29.990956
2478,C279,P039,West,2026-02-08,4,138,30.01,Furniture,Sofa,2026-04-03 21:03:29.990956
2479,C280,P040,North,2026-02-09,1,1935,423.07,Furniture,Sofa,2026-04-03 21:03:29.990956
2480,C281,P041,East,2026-02-10,5,106,10.43,Technology,Accessory,2026-04-03 21:03:29.990956
2481,C282,P042,North,2026-02-11,3,1897,361.88,Furniture,Chair,2026-04-03 21:03:29.990956
2482,C283,P043,East,2026-02-12,1,1021,136.92,Furniture,Sofa,2026-04-03 21:03:29.990956
2483,C284,P044,East,2026-02-13,4,1922,176.06,Furniture,Chair,2026-04-03 21:03:29.990956
2484,C285,P045,East,2026-02-14,2,271,46.64,Technology,Laptop,2026-04-03 21:03:29.990956
2485,C286,P046,East,2026-02-15,5,1549,340.58,Office Supplies,Paper,2026-04-03 21:03:29.990956
2486,C287,P047,South,2026-02-16,4,525,81.36,Furniture,Sofa,2026-04-03 21:03:29.990956
2487,C288,P048,West,2026-02-17,3,933,194.41,Office Supplies,Storage,2026-04-03 21:03:29.990956
2488,C289,P049,North,2026-02-18,5,1444,117.25,Furniture,Sofa,2026-04-03 21:03:29.990956
2489,C290,P050,West,2026-02-19,1,1284,170.0,Furniture,Chair,2026-04-03 21:03:29.990956
2490,C291,P051,West,2026-02-20,4,817,145.5,Furniture,Sofa,2026-04-03 21:03:29.990956
2491,C292,P052,East,2026-02-21,1,301,31.33,Furniture,Table,2026-04-03 21:03:29.990956
2492,C293,P053,East,2026-02-22,1,296,61.3,Furniture,Chair,2026-04-03 21:03:29.990956
2493,C294,P054,South,2026-02-23,5,1838,203.36,Office Supplies,Storage,2026-04-03 21:03:29.990956
2494,C295,P055,South,2026-02-24,1,647,118.15,Furniture,Table,2026-04-03 21:03:29.990956
2495,C296,P056,East,2026-02-25,4,1427,255.83,Office Supplies,Paper,2026-04-03 21:03:29.990956
2496,C297,P057,East,2026-02-26,1,1809,209.73,Technology,Laptop,2026-04-03 21:03:29.990956
2497,C298,P058,South,2026-02-27,2,369,68.6,Furniture,Chair,2026-04-03 21:03:29.990956
2498,C299,P059,West,2026-02-28,3,840,177.35,Office Supplies,Storage,2026-04-03 21:03:29.990956
2499,C300,P060,South,2026-03-01,2,1203,180.02,Furniture,Chair,2026-04-03 21:03:29.990956
2500,C001,P061,South,2026-03-02,2,1934,250.61,Furniture,Sofa,2026-04-03 21:03:29.990956
